"Cruise","Station","Deployment","Tube","Channel","Region","Habitat",".id","Depth","DO.mean","DO.sd"
"NOR1_T011","L1","1","10","3","Gaoping","Shelf","NOR1_T011_L1_1_10_Ch3",3800,48.4981651306152,
"NOR1_T011","L1","1","10","3","Gaoping","Shelf","NOR1_T011_L1_1_10_Ch3",3900,46.5763282775879,
"NOR1_T011","L1","1","10","3","Gaoping","Shelf","NOR1_T011_L1_1_10_Ch3",4000,44.5428009033203,
"NOR1_T011","L1","1","10","3","Gaoping","Shelf","NOR1_T011_L1_1_10_Ch3",4100,43.0166015625,
"NOR1_T011","L1","1","10","3","Gaoping","Shelf","NOR1_T011_L1_1_10_Ch3",4200,40.9332656860352,
"NOR1_T011","L1","1","10","3","Gaoping","Shelf","NOR1_T011_L1_1_10_Ch3",4300,38.510814666748,
"NOR1_T011","L1","1","10","3","Gaoping","Shelf","NOR1_T011_L1_1_10_Ch3",4400,36.6987762451172,
"NOR1_T011","L1","1","10","3","Gaoping","Shelf","NOR1_T011_L1_1_10_Ch3",4500,34.529598236084,
"NOR1_T011","L1","1","10","3","Gaoping","Shelf","NOR1_T011_L1_1_10_Ch3",4600,33.1181640625,
"NOR1_T011","L1","1","10","3","Gaoping","Shelf","NOR1_T011_L1_1_10_Ch3",4700,31.5546932220459,
"NOR1_T011","L1","1","10","3","Gaoping","Shelf","NOR1_T011_L1_1_10_Ch3",4800,30.0210208892822,
"NOR1_T011","L1","1","10","3","Gaoping","Shelf","NOR1_T011_L1_1_10_Ch3",4900,28.6399993896484,
"NOR1_T011","L1","1","10","3","Gaoping","Shelf","NOR1_T011_L1_1_10_Ch3",5000,27.3026008605957,
"NOR1_T011","L1","1","10","3","Gaoping","Shelf","NOR1_T011_L1_1_10_Ch3",5100,26.2512245178223,
"NOR1_T011","L1","1","10","3","Gaoping","Shelf","NOR1_T011_L1_1_10_Ch3",5200,24.7575511932373,
"NOR1_T011","L1","1","10","3","Gaoping","Shelf","NOR1_T011_L1_1_10_Ch3",5300,23.6265296936035,
"NOR1_T011","L1","1","10","3","Gaoping","Shelf","NOR1_T011_L1_1_10_Ch3",5400,22.4785709381104,
"NOR1_T011","L1","1","10","3","Gaoping","Shelf","NOR1_T011_L1_1_10_Ch3",5500,21.3367347717285,
"NOR1_T011","L1","1","10","3","Gaoping","Shelf","NOR1_T011_L1_1_10_Ch3",5600,20.3042850494385,
"NOR1_T011","L1","1","10","3","Gaoping","Shelf","NOR1_T011_L1_1_10_Ch3",5700,19.4212493896484,
"NOR1_T011","L1","1","10","3","Gaoping","Shelf","NOR1_T011_L1_1_10_Ch3",5800,18.4175510406494,
"NOR1_T011","L1","1","10","3","Gaoping","Shelf","NOR1_T011_L1_1_10_Ch3",5900,17.2810211181641,
"NOR1_T011","L1","1","10","3","Gaoping","Shelf","NOR1_T011_L1_1_10_Ch3",6000,16.3669395446777,
"NOR1_T011","L1","1","10","3","Gaoping","Shelf","NOR1_T011_L1_1_10_Ch3",6100,15.6104078292847,
"NOR1_T011","L1","1","10","3","Gaoping","Shelf","NOR1_T011_L1_1_10_Ch3",6200,14.5176000595093,
"NOR1_T011","L1","1","10","3","Gaoping","Shelf","NOR1_T011_L1_1_10_Ch3",6300,13.5359182357788,
"NOR1_T011","L1","1","10","3","Gaoping","Shelf","NOR1_T011_L1_1_10_Ch3",6400,12.9256000518799,
"NOR1_T011","L1","1","10","3","Gaoping","Shelf","NOR1_T011_L1_1_10_Ch3",6500,12.3613996505737,
"NOR1_T011","L1","1","10","3","Gaoping","Shelf","NOR1_T011_L1_1_10_Ch3",6600,11.4722003936768,
"NOR1_T011","L1","1","10","3","Gaoping","Shelf","NOR1_T011_L1_1_10_Ch3",6700,10.8416328430176,
"NOR1_T011","L1","1","10","3","Gaoping","Shelf","NOR1_T011_L1_1_10_Ch3",6800,9.94204044342041,
"NOR1_T011","L1","1","10","3","Gaoping","Shelf","NOR1_T011_L1_1_10_Ch3",6900,8.61897945404053,
"NOR1_T011","L1","1","10","3","Gaoping","Shelf","NOR1_T011_L1_1_10_Ch3",7000,7.80632638931274,
"NOR1_T011","L1","1","10","3","Gaoping","Shelf","NOR1_T011_L1_1_10_Ch3",7100,7.1399998664856,
"NOR1_T011","L1","1","10","3","Gaoping","Shelf","NOR1_T011_L1_1_10_Ch3",7200,6.59367370605469,
"NOR1_T011","L1","1","10","3","Gaoping","Shelf","NOR1_T011_L1_1_10_Ch3",7300,5.53836727142334,
"NOR1_T011","L1","1","10","3","Gaoping","Shelf","NOR1_T011_L1_1_10_Ch3",7400,4.95877552032471,
"NOR1_T011","L1","1","10","3","Gaoping","Shelf","NOR1_T011_L1_1_10_Ch3",7500,4.62979984283447,
"NOR1_T011","L1","1","10","3","Gaoping","Shelf","NOR1_T011_L1_1_10_Ch3",7600,4.21571445465088,
"NOR1_T011","L1","1","10","3","Gaoping","Shelf","NOR1_T011_L1_1_10_Ch3",7700,3.70081639289856,
"NOR1_T011","L1","1","10","3","Gaoping","Shelf","NOR1_T011_L1_1_10_Ch3",7800,3.45693874359131,
"NOR1_T011","L1","1","10","3","Gaoping","Shelf","NOR1_T011_L1_1_10_Ch3",7900,3.01480007171631,
"NOR1_T011","L1","1","10","3","Gaoping","Shelf","NOR1_T011_L1_1_10_Ch3",8000,2.69714283943176,
"NOR1_T011","L1","1","10","3","Gaoping","Shelf","NOR1_T011_L1_1_10_Ch3",8100,2.15306115150452,
"NOR1_T011","L1","1","10","3","Gaoping","Shelf","NOR1_T011_L1_1_10_Ch3",8200,1.82346940040588,
"NOR1_T011","L1","1","10","3","Gaoping","Shelf","NOR1_T011_L1_1_10_Ch3",8300,1.69979596138,
"NOR1_T011","L1","1","10","3","Gaoping","Shelf","NOR1_T011_L1_1_10_Ch3",8400,0.992040812969208,
"NOR1_T011","L1","1","10","3","Gaoping","Shelf","NOR1_T011_L1_1_10_Ch3",8500,0.655714273452759,
"NOR1_T011","L1","1","10","3","Gaoping","Shelf","NOR1_T011_L1_1_10_Ch3",8600,0.543799996376038,
"NOR1_T011","L1","1","10","3","Gaoping","Shelf","NOR1_T011_L1_1_10_Ch3",8700,0.274489790201187,
"NOR1_T011","L1","1","10","3","Gaoping","Shelf","NOR1_T011_L1_1_10_Ch3",8800,0.025714285671711,
"NOR1_T011","L1","1","10","3","Gaoping","Shelf","NOR1_T011_L1_1_10_Ch3",8900,-0.14122448861599,
"NOR1_T011","L1","1","10","3","Gaoping","Shelf","NOR1_T011_L1_1_10_Ch3",9000,-0.281428575515747,
"NOR1_T011","L1","1","10","3","Gaoping","Shelf","NOR1_T011_L1_1_10_Ch3",9100,-0.475918352603912,
"NOR1_T011","L1","1","10","3","Gaoping","Shelf","NOR1_T011_L1_1_10_Ch3",9200,-0.808367371559143,
"NOR1_T011","L1","1","10","3","Gaoping","Shelf","NOR1_T011_L1_1_10_Ch3",9300,-0.931020379066467,
"NOR1_T011","L1","1","10","3","Gaoping","Shelf","NOR1_T011_L1_1_10_Ch3",9400,-1.07420003414154,
"NOR1_T011","L1","1","10","3","Gaoping","Shelf","NOR1_T011_L1_1_10_Ch3",9500,-1.16673469543457,
"NOR1_T011","L1","1","10","3","Gaoping","Shelf","NOR1_T011_L1_1_10_Ch3",9600,-1.30840003490448,
"NOR1_T011","L1","1","10","3","Gaoping","Shelf","NOR1_T011_L1_1_10_Ch3",9700,-1.11265301704407,
"NOR1_T011","L1","1","10","3","Gaoping","Shelf","NOR1_T011_L1_1_10_Ch3",9800,-1.17918372154236,
"NOR1_T011","L1","1","10","3","Gaoping","Shelf","NOR1_T011_L1_1_10_Ch3",9900,-1.19265305995941,
"NOR1_T011","L1","1","10","3","Gaoping","Shelf","NOR1_T011_L1_1_10_Ch3",10000,-1.16897964477539,
"NOR1_T011","L1","1","10","3","Gaoping","Shelf","NOR1_T011_L1_1_10_Ch3",10100,-1.24979591369629,
"NOR1_T011","L1","1","10","3","Gaoping","Shelf","NOR1_T011_L1_1_10_Ch3",10200,-1.23039996623993,
"NOR1_T011","L1","1","10","3","Gaoping","Shelf","NOR1_T011_L1_1_10_Ch3",10300,-1.20816326141357,
"NOR1_T011","L1","1","10","3","Gaoping","Shelf","NOR1_T011_L1_1_10_Ch3",10400,-1.15061223506927,
"NOR1_T011","L1","1","10","3","Gaoping","Shelf","NOR1_T011_L1_1_10_Ch3",10500,-1.13240003585815,
"NOR1_T011","L1","1","10","3","Gaoping","Shelf","NOR1_T011_L1_1_10_Ch3",10600,-1.25326526165009,
"NOR1_T011","L1","1","10","3","Gaoping","Shelf","NOR1_T011_L1_1_10_Ch3",10700,-1.12306118011475,
"OR1_1126","GC3","1","2","1","Gaoping","Canyon","OR1_1126_GC3_1_2_Ch1",0,107.432000732422,0.543940588233462
"OR1_1126","GC3","1","2","1","Gaoping","Canyon","OR1_1126_GC3_1_2_Ch1",498,82.8260002136231,27.1641281090998
"OR1_1126","GC3","1","2","1","Gaoping","Canyon","OR1_1126_GC3_1_2_Ch1",995,95.7940017700195,1.37984764596109
"OR1_1126","GC3","1","2","1","Gaoping","Canyon","OR1_1126_GC3_1_2_Ch1",1493,93.1740005493164,0.438840573435305
"OR1_1126","GC3","1","2","1","Gaoping","Canyon","OR1_1126_GC3_1_2_Ch1",1990,91.5440002441406,0.654736693600171
"OR1_1126","GC3","1","2","1","Gaoping","Canyon","OR1_1126_GC3_1_2_Ch1",2488,91.3500015258789,0.402368051454122
"OR1_1126","GC3","1","2","1","Gaoping","Canyon","OR1_1126_GC3_1_2_Ch1",2986,91.3459991455078,0.11304622174685
"OR1_1126","GC3","1","2","1","Gaoping","Canyon","OR1_1126_GC3_1_2_Ch1",3483,90.9240020751953,0.1289581642681
"OR1_1126","GC3","1","2","1","Gaoping","Canyon","OR1_1126_GC3_1_2_Ch1",3981,90.2540023803711,0.800767794476398
"OR1_1126","GC3","1","2","1","Gaoping","Canyon","OR1_1126_GC3_1_2_Ch1",4479,88.9220001220703,1.75296109251252
"OR1_1126","GC3","1","2","1","Gaoping","Canyon","OR1_1126_GC3_1_2_Ch1",4976,89.1300003051758,0.325039355912675
"OR1_1126","GC3","1","2","1","Gaoping","Canyon","OR1_1126_GC3_1_2_Ch1",5474,88.5959991455078,0.189156336489166
"OR1_1126","GC3","1","2","1","Gaoping","Canyon","OR1_1126_GC3_1_2_Ch1",5972,88.1600006103516,0.0821601480109769
"OR1_1126","GC3","1","2","1","Gaoping","Canyon","OR1_1126_GC3_1_2_Ch1",6469,88.1220001220703,0.198293846427661
"OR1_1126","GC3","1","2","1","Gaoping","Canyon","OR1_1126_GC3_1_2_Ch1",6967,88.8860015869141,0.697300864833942
"OR1_1126","GC3","1","2","1","Gaoping","Canyon","OR1_1126_GC3_1_2_Ch1",7464,88.3559997558594,0.21663452960175
"OR1_1126","GC3","1","2","1","Gaoping","Canyon","OR1_1126_GC3_1_2_Ch1",7962,88.8620010375977,2.67276455141452
"OR1_1126","GC3","1","2","1","Gaoping","Canyon","OR1_1126_GC3_1_2_Ch1",8460,88.0200012207031,2.70674179662008
"OR1_1126","GC3","1","2","1","Gaoping","Canyon","OR1_1126_GC3_1_2_Ch1",8957,87.4379989624024,0.0732812583741718
"OR1_1126","GC3","1","2","1","Gaoping","Canyon","OR1_1126_GC3_1_2_Ch1",9455,87.4500015258789,0.211541525231114
"OR1_1126","GC3","1","2","1","Gaoping","Canyon","OR1_1126_GC3_1_2_Ch1",9953,87.25,0.099999237086737
"OR1_1126","GC3","1","2","1","Gaoping","Canyon","OR1_1126_GC3_1_2_Ch1",10450,87.2679992675781,0.406963403808907
"OR1_1126","GC3","1","2","1","Gaoping","Canyon","OR1_1126_GC3_1_2_Ch1",10948,87.034001159668,0.177987415185403
"OR1_1126","GC3","1","2","1","Gaoping","Canyon","OR1_1126_GC3_1_2_Ch1",11445,86.8440002441406,0.199447877597896
"OR1_1126","GC3","1","2","1","Gaoping","Canyon","OR1_1126_GC3_1_2_Ch1",11943,86.9679992675781,0.656786915080068
"OR1_1126","GC3","1","2","1","Gaoping","Canyon","OR1_1126_GC3_1_2_Ch1",12441,86.9080001831055,2.0157081498587
"OR1_1126","GC3","1","2","1","Gaoping","Canyon","OR1_1126_GC3_1_2_Ch1",12938,87.584001159668,2.10602119491722
"OR1_1126","GC3","1","2","1","Gaoping","Canyon","OR1_1126_GC3_1_2_Ch1",13436,87.4060012817383,0.530732586676621
"OR1_1126","GC3","1","2","1","Gaoping","Canyon","OR1_1126_GC3_1_2_Ch1",13934,86.9699981689453,0.0956555286781409
"OR1_1126","GC3","1","2","1","Gaoping","Canyon","OR1_1126_GC3_1_2_Ch1",14431,86.7020004272461,0.213003846766272
"OR1_1126","GC3","1","2","1","Gaoping","Canyon","OR1_1126_GC3_1_2_Ch1",14929,87.0899993896484,0.34828201889752
"OR1_1126","GC3","1","2","1","Gaoping","Canyon","OR1_1126_GC3_1_2_Ch1",15427,86.4400009155274,0.326954912452596
"OR1_1126","GC3","1","2","1","Gaoping","Canyon","OR1_1126_GC3_1_2_Ch1",15922,87.2679992675781,1.54238949065612
"OR1_1126","GC3","1","2","1","Gaoping","Canyon","OR1_1126_GC3_1_2_Ch1",16420,86.3679992675781,0.225323534485857
"OR1_1126","GC3","1","2","1","Gaoping","Canyon","OR1_1126_GC3_1_2_Ch1",16917,86.5860000610352,0.224343307770692
"OR1_1126","GC3","1","2","1","Gaoping","Canyon","OR1_1126_GC3_1_2_Ch1",17415,86.568000793457,0.189525070122086
"OR1_1126","GC3","1","2","1","Gaoping","Canyon","OR1_1126_GC3_1_2_Ch1",17913,87.1720016479492,0.234351199315006
"OR1_1126","GC3","1","2","1","Gaoping","Canyon","OR1_1126_GC3_1_2_Ch1",18410,87.4539978027344,0.533131337032816
"OR1_1126","GC3","1","2","1","Gaoping","Canyon","OR1_1126_GC3_1_2_Ch1",18908,87,0.160154658929688
"OR1_1126","GC3","1","2","1","Gaoping","Canyon","OR1_1126_GC3_1_2_Ch1",19406,86.9080001831055,0.24762924612654
"OR1_1126","GC3","1","2","1","Gaoping","Canyon","OR1_1126_GC3_1_2_Ch1",19903,86.8279998779297,0.224988951702578
"OR1_1126","GC3","1","2","1","Gaoping","Canyon","OR1_1126_GC3_1_2_Ch1",20401,86.6940002441406,0.264065381139252
"OR1_1126","GC3","1","2","1","Gaoping","Canyon","OR1_1126_GC3_1_2_Ch1",20898,87.7119995117187,0.466820604134467
"OR1_1126","GC3","1","2","1","Gaoping","Canyon","OR1_1126_GC3_1_2_Ch1",21396,87.515998840332,0.153719093285564
"OR1_1126","GC3","1","2","1","Gaoping","Canyon","OR1_1126_GC3_1_2_Ch1",21894,87.2800003051758,0.129229518919192
"OR1_1126","GC3","1","2","1","Gaoping","Canyon","OR1_1126_GC3_1_2_Ch1",22391,87.1879989624024,0.154012399949785
"OR1_1126","GC3","1","2","1","Gaoping","Canyon","OR1_1126_GC3_1_2_Ch1",22889,86.7520004272461,0.35975105325092
"OR1_1126","GC3","1","2","1","Gaoping","Canyon","OR1_1126_GC3_1_2_Ch1",23387,87.1479995727539,0.123166353233388
"OR1_1126","GC3","1","2","1","Gaoping","Canyon","OR1_1126_GC3_1_2_Ch1",23884,87.1559997558594,0.79892346352357
"OR1_1126","GC3","1","2","1","Gaoping","Canyon","OR1_1126_GC3_1_2_Ch1",24382,87.0460006713867,0.440488050807397
"OR1_1126","GC3","1","2","1","Gaoping","Canyon","OR1_1126_GC3_1_2_Ch1",24880,87.168000793457,0.331013052329815
"OR1_1126","GC3","1","2","1","Gaoping","Canyon","OR1_1126_GC3_1_2_Ch1",25377,86.870002746582,0.602453445599346
"OR1_1126","GC3","1","2","1","Gaoping","Canyon","OR1_1126_GC3_1_2_Ch1",25875,86.5600006103516,0.424442097416916
"OR1_1126","GC3","1","2","1","Gaoping","Canyon","OR1_1126_GC3_1_2_Ch1",26372,86.866000366211,0.361357708256371
"OR1_1126","GC3","1","2","1","Gaoping","Canyon","OR1_1126_GC3_1_2_Ch1",26870,86.9240005493164,0.172713823130108
"OR1_1126","GC3","1","2","1","Gaoping","Canyon","OR1_1126_GC3_1_2_Ch1",27368,86.7199996948242,0.669028808662839
"OR1_1126","GC3","1","2","1","Gaoping","Canyon","OR1_1126_GC3_1_2_Ch1",27865,86.0059997558594,1.78947529191692
"OR1_1126","GC3","1","2","1","Gaoping","Canyon","OR1_1126_GC3_1_2_Ch1",28363,86.6479995727539,0.60454146583655
"OR1_1126","GC3","1","2","1","Gaoping","Canyon","OR1_1126_GC3_1_2_Ch1",28861,86.5399993896484,0.318356412964473
"OR1_1126","GC3","1","2","1","Gaoping","Canyon","OR1_1126_GC3_1_2_Ch1",29358,86.781999206543,0.0867179828687165
"OR1_1126","GC3","1","2","1","Gaoping","Canyon","OR1_1126_GC3_1_2_Ch1",29856,86.3880004882813,0.260996925548785
"OR1_1126","GC3","1","2","1","Gaoping","Canyon","OR1_1126_GC3_1_2_Ch1",30354,86.0919982910156,0.288044146339304
"OR1_1126","GC3","1","2","1","Gaoping","Canyon","OR1_1126_GC3_1_2_Ch1",30851,86.4459991455078,0.235753162296687
"OR1_1126","GC3","1","2","1","Gaoping","Canyon","OR1_1126_GC3_1_2_Ch1",31349,87.4499984741211,0.241143370479326
"OR1_1126","GC3","1","2","1","Gaoping","Canyon","OR1_1126_GC3_1_2_Ch1",31846,87.6880004882812,1.82915682678307
"OR1_1126","GC3","1","2","1","Gaoping","Canyon","OR1_1126_GC3_1_2_Ch1",32344,87.5520004272461,0.135166143978756
"OR1_1126","GC3","1","2","1","Gaoping","Canyon","OR1_1126_GC3_1_2_Ch1",32842,87.0240005493164,0.257548119068356
"OR1_1126","GC3","1","2","1","Gaoping","Canyon","OR1_1126_GC3_1_2_Ch1",33339,86.5379989624024,0.234243979663245
"OR1_1126","GC3","1","2","1","Gaoping","Canyon","OR1_1126_GC3_1_2_Ch1",33837,86.2139999389648,0.752316751774295
"OR1_1126","GC3","1","2","1","Gaoping","Canyon","OR1_1126_GC3_1_2_Ch1",34335,85.8259994506836,0.267638374847255
"OR1_1126","GC3","1","2","1","Gaoping","Canyon","OR1_1126_GC3_1_2_Ch1",34832,86.0760009765625,0.320747949067038
"OR1_1126","GC3","1","2","1","Gaoping","Canyon","OR1_1126_GC3_1_2_Ch1",35330,86.1619995117187,0.270868151260691
"OR1_1126","GC3","1","2","1","Gaoping","Canyon","OR1_1126_GC3_1_2_Ch1",35828,85.8320007324219,1.38360694362466
"OR1_1126","GC3","1","2","1","Gaoping","Canyon","OR1_1126_GC3_1_2_Ch1",36325,86.3580001831055,0.660506376507004
"OR1_1126","GC3","1","2","1","Gaoping","Canyon","OR1_1126_GC3_1_2_Ch1",36823,86.6240005493164,1.36982626778591
"OR1_1126","GC3","1","2","1","Gaoping","Canyon","OR1_1126_GC3_1_2_Ch1",37320,86.0639999389649,0.283953325343552
"OR1_1126","GC3","1","2","1","Gaoping","Canyon","OR1_1126_GC3_1_2_Ch1",37818,86.5139999389648,0.136123728637191
"OR1_1126","GC3","1","2","1","Gaoping","Canyon","OR1_1126_GC3_1_2_Ch1",38314,86.5039993286133,0.143455967361974
"OR1_1126","GC3","1","2","1","Gaoping","Canyon","OR1_1126_GC3_1_2_Ch1",38811,86.5160003662109,0.171987206827357
"OR1_1126","GC3","1","2","1","Gaoping","Canyon","OR1_1126_GC3_1_2_Ch1",39309,86.5,0.151164425706719
"OR1_1126","GC3","1","2","1","Gaoping","Canyon","OR1_1126_GC3_1_2_Ch1",39807,86.6420013427734,0.8372694446765
"OR1_1126","GC3","1","2","1","Gaoping","Canyon","OR1_1126_GC3_1_2_Ch1",40304,86.7539993286133,0.155340385549319
"OR1_1126","GC3","1","2","1","Gaoping","Canyon","OR1_1126_GC3_1_2_Ch1",40802,86.6380004882812,0.180473082354195
"OR1_1126","GC3","1","2","1","Gaoping","Canyon","OR1_1126_GC3_1_2_Ch1",41299,86.1140014648437,1.31621840346561
"OR1_1126","GC3","1","2","1","Gaoping","Canyon","OR1_1126_GC3_1_2_Ch1",41797,86.3560012817383,0.20044905870968
"OR1_1126","GC3","1","2","1","Gaoping","Canyon","OR1_1126_GC3_1_2_Ch1",42295,86.1200012207031,0.419701951865222
"OR1_1126","GC3","1","2","1","Gaoping","Canyon","OR1_1126_GC3_1_2_Ch1",42790,87.2780014038086,2.0950808109557
"OR1_1126","GC3","1","2","1","Gaoping","Canyon","OR1_1126_GC3_1_2_Ch1",43288,86.6559997558594,1.72180903123213
"OR1_1126","GC3","1","2","1","Gaoping","Canyon","OR1_1126_GC3_1_2_Ch1",43786,87.0880004882813,0.108948399384223
"OR1_1126","GC3","1","2","1","Gaoping","Canyon","OR1_1126_GC3_1_2_Ch1",44281,87.3039993286133,1.00527541164746
"OR1_1126","GC3","1","2","1","Gaoping","Canyon","OR1_1126_GC3_1_2_Ch1",44779,86.9260009765625,0.89896270586695
"OR1_1126","GC3","1","2","1","Gaoping","Canyon","OR1_1126_GC3_1_2_Ch1",45276,86.5560012817383,0.090718165021854
"OR1_1126","GC3","1","2","1","Gaoping","Canyon","OR1_1126_GC3_1_2_Ch1",45774,86.8119995117187,0.756981692422675
"OR1_1126","GC3","1","2","1","Gaoping","Canyon","OR1_1126_GC3_1_2_Ch1",46270,86.7419998168945,0.266212662220165
"OR1_1126","GC3","1","2","1","Gaoping","Canyon","OR1_1126_GC3_1_2_Ch1",46767,86.5199996948242,1.18351189834449
"OR1_1126","GC3","1","2","1","Gaoping","Canyon","OR1_1126_GC3_1_2_Ch1",47265,86.4860000610352,0.172280528364969
"OR1_1126","GC3","1","2","1","Gaoping","Canyon","OR1_1126_GC3_1_2_Ch1",47763,86.5779998779297,0.375392370421211
"OR1_1126","GC3","1","2","1","Gaoping","Canyon","OR1_1126_GC3_1_2_Ch1",48260,86.1520004272461,0.119666295509717
"OR1_1126","GC3","1","2","1","Gaoping","Canyon","OR1_1126_GC3_1_2_Ch1",48758,86.8039978027344,1.02351337922622
"OR1_1126","GC3","1","2","1","Gaoping","Canyon","OR1_1126_GC3_1_2_Ch1",49255,86.7760025024414,0.211376316575619
"OR1_1126","GC3","1","2","1","Gaoping","Canyon","OR1_1126_GC3_1_2_Ch1",49753,86.7039978027344,0.222779102624538
"OR1_1126","GC3","1","2","1","Gaoping","Canyon","OR1_1126_GC3_1_2_Ch1",50251,86.9179992675782,2.17952304795275
"OR1_1126","GC3","1","2","1","Gaoping","Canyon","OR1_1126_GC3_1_2_Ch1",50748,86.3199996948242,1.0526412637135
"OR1_1126","GC3","1","2","1","Gaoping","Canyon","OR1_1126_GC3_1_2_Ch1",51246,86.3100006103516,0.466956696623501
"OR1_1126","GC3","1","2","1","Gaoping","Canyon","OR1_1126_GC3_1_2_Ch1",51742,87.1220016479492,0.357728865784368
"OR1_1126","GC3","1","2","1","Gaoping","Canyon","OR1_1126_GC3_1_2_Ch1",52239,86.7040008544922,0.867917265086534
"OR1_1126","GC3","1","2","1","Gaoping","Canyon","OR1_1126_GC3_1_2_Ch1",52737,87.4,0.473288107493584
"OR1_1126","GC3","1","2","1","Gaoping","Canyon","OR1_1126_GC3_1_2_Ch1",53234,86.9080001831055,0.329269775269487
"OR1_1126","GC3","1","2","1","Gaoping","Canyon","OR1_1126_GC3_1_2_Ch1",53732,87.2380004882813,1.27063942187221
"OR1_1126","GC3","1","2","1","Gaoping","Canyon","OR1_1126_GC3_1_2_Ch1",54230,87.6440002441406,0.658734618500494
"OR1_1126","GC3","1","2","1","Gaoping","Canyon","OR1_1126_GC3_1_2_Ch1",54727,87.3839996337891,0.484488972230743
"OR1_1126","GC3","1","2","1","Gaoping","Canyon","OR1_1126_GC3_1_2_Ch1",55225,87.3360000610352,0.284570197755944
"OR1_1126","GC3","1","2","1","Gaoping","Canyon","OR1_1126_GC3_1_2_Ch1",55723,87.6739990234375,1.01586458051707
"OR1_1126","GC3","1","2","1","Gaoping","Canyon","OR1_1126_GC3_1_2_Ch1",56220,87.9000015258789,0.171318831152145
"OR1_1126","GC3","1","2","1","Gaoping","Canyon","OR1_1126_GC3_1_2_Ch1",56718,88.0679992675781,2.13882259914201
"OR1_1126","GC3","1","2","1","Gaoping","Canyon","OR1_1126_GC3_1_2_Ch1",57216,87.6139999389649,1.8438093472318
"OR1_1126","GC3","1","2","1","Gaoping","Canyon","OR1_1126_GC3_1_2_Ch1",57713,87.7639999389648,0.686353204139157
"OR1_1126","GC3","1","2","1","Gaoping","Canyon","OR1_1126_GC3_1_2_Ch1",58211,87.3839996337891,1.06100314066124
"OR1_1126","GC3","1","2","1","Gaoping","Canyon","OR1_1126_GC3_1_2_Ch1",58708,86.8020004272461,0.43757049132889
"OR1_1126","GC3","1","2","1","Gaoping","Canyon","OR1_1126_GC3_1_2_Ch1",59206,85.4160003662109,0.310610540854486
"OR1_1126","GC3","1","2","1","Gaoping","Canyon","OR1_1126_GC3_1_2_Ch1",59704,85.6580017089844,0.876282286917829
"OR1_1126","GC3","1","2","1","Gaoping","Canyon","OR1_1126_GC3_1_2_Ch1",60201,85.7840026855469,0.783920075138576
"OR1_1126","GC3","1","2","1","Gaoping","Canyon","OR1_1126_GC3_1_2_Ch1",60699,86.181999206543,1.00566721602352
"OR1_1126","GC3","1","2","1","Gaoping","Canyon","OR1_1126_GC3_1_2_Ch1",61197,86.2660003662109,0.206107506575523
"OR1_1126","GC3","1","2","1","Gaoping","Canyon","OR1_1126_GC3_1_2_Ch1",61694,86.916000366211,0.959913477341118
"OR1_1126","GC3","1","2","1","Gaoping","Canyon","OR1_1126_GC3_1_2_Ch1",62192,86.9699996948242,0.977904552056586
"OR1_1126","GC3","1","2","1","Gaoping","Canyon","OR1_1126_GC3_1_2_Ch1",62689,87.1320007324219,1.63057162169698
"OR1_1126","GC3","1","2","1","Gaoping","Canyon","OR1_1126_GC3_1_2_Ch1",63187,87.0839996337891,1.26590903882814
"OR1_1126","GC3","1","2","1","Gaoping","Canyon","OR1_1126_GC3_1_2_Ch1",63683,87.7160003662109,1.99074734296508
"OR1_1126","GC3","1","2","1","Gaoping","Canyon","OR1_1126_GC3_1_2_Ch1",64180,87.9239990234375,0.634175952311685
"OR1_1126","GC3","1","2","1","Gaoping","Canyon","OR1_1126_GC3_1_2_Ch1",64678,87.6640014648438,0.356273032426381
"OR1_1126","GC3","1","2","1","Gaoping","Canyon","OR1_1126_GC3_1_2_Ch1",65176,86.6960006713867,0.49399394006302
"OR1_1126","GC3","1","2","1","Gaoping","Canyon","OR1_1126_GC3_1_2_Ch1",65673,81.5939987182617,2.10585567170381
"OR1_1126","GC3","1","2","1","Gaoping","Canyon","OR1_1126_GC3_1_2_Ch1",66171,78.2540008544922,0.622197958601468
"OR1_1126","GC3","1","2","1","Gaoping","Canyon","OR1_1126_GC3_1_2_Ch1",66666,75.9559997558594,0.56074177279706
"OR1_1126","GC3","1","2","1","Gaoping","Canyon","OR1_1126_GC3_1_2_Ch1",67164,74.9339981079102,1.21718080833589
"OR1_1126","GC3","1","2","1","Gaoping","Canyon","OR1_1126_GC3_1_2_Ch1",67662,73.9540008544922,1.42542295433929
"OR1_1126","GC3","1","2","1","Gaoping","Canyon","OR1_1126_GC3_1_2_Ch1",68159,72.9599990844727,0.302243084230057
"OR1_1126","GC3","1","2","1","Gaoping","Canyon","OR1_1126_GC3_1_2_Ch1",68657,72.1380004882813,0.305973963812269
"OR1_1126","GC3","1","2","1","Gaoping","Canyon","OR1_1126_GC3_1_2_Ch1",69155,71.3600006103516,0.427726549947613
"OR1_1126","GC3","1","2","1","Gaoping","Canyon","OR1_1126_GC3_1_2_Ch1",69652,70.7600006103516,0.92574305614335
"OR1_1126","GC3","1","2","1","Gaoping","Canyon","OR1_1126_GC3_1_2_Ch1",70150,69.5779998779297,0.924267599787225
