"Cruise","Station","Deployment","Tube","Channel","Region","Habitat",".id","Depth","DO.mean","DO.sd"
"NOR1_T011","G96","1","11","4","Gaoping","Slope","NOR1_T011_G96_1_11_Ch4",14600,-1.47800004482269,
"NOR1_T011","G96","1","11","4","Gaoping","Slope","NOR1_T011_G96_1_11_Ch4",14700,-1.53020000457764,
"NOR1_T011","G96","1","11","4","Gaoping","Slope","NOR1_T011_G96_1_11_Ch4",14800,-1.73959994316101,
"NOR1_T011","G96","1","11","4","Gaoping","Slope","NOR1_T011_G96_1_11_Ch4",14900,-1.77960002422333,
"NOR1_T011","G96","1","11","4","Gaoping","Slope","NOR1_T011_G96_1_11_Ch4",15000,-1.8471428155899,
"NOR1_T011","G96","1","11","4","Gaoping","Slope","NOR1_T011_G96_1_11_Ch4",15100,-1.81326532363892,
"NOR1_T011","G96","1","11","4","Gaoping","Slope","NOR1_T011_G96_1_11_Ch4",15200,-1.5654000043869,
"NOR1_T011","G96","1","11","4","Gaoping","Slope","NOR1_T011_G96_1_11_Ch4",15300,-1.81020402908325,
"NOR1_T011","G96","1","11","4","Gaoping","Slope","NOR1_T011_G96_1_11_Ch4",15400,-1.8957142829895,
"NOR1_T011","G96","1","11","4","Gaoping","Slope","NOR1_T011_G96_1_11_Ch4",15500,-2.01183676719666,
"NOR1_T011","G96","1","11","4","Gaoping","Slope","NOR1_T011_G96_1_11_Ch4",15600,-1.93739998340607,
"NOR1_T011","G96","1","11","4","Gaoping","Slope","NOR1_T011_G96_1_11_Ch4",15700,-1.95260000228882,
"NOR1_T011","G96","1","11","4","Gaoping","Slope","NOR1_T011_G96_1_11_Ch4",15800,-1.97061228752136,
"NOR1_T011","G96","1","11","4","Gaoping","Slope","NOR1_T011_G96_1_11_Ch4",15900,-2.0032000541687,
"NOR1_T011","G96","1","11","4","Gaoping","Slope","NOR1_T011_G96_1_11_Ch4",16000,-2.02099990844727,
"NOR1_T011","G96","1","11","4","Gaoping","Slope","NOR1_T011_G96_1_11_Ch4",16100,-1.91139996051788,
"NOR1_T011","G96","1","11","4","Gaoping","Slope","NOR1_T011_G96_1_11_Ch4",16200,-2.06040000915527,
"NOR1_T011","G96","1","11","4","Gaoping","Slope","NOR1_T011_G96_1_11_Ch4",16300,-2.09380006790161,
"NOR1_T011","G96","1","11","4","Gaoping","Slope","NOR1_T011_G96_1_11_Ch4",16400,-2.02099990844727,
"NOR1_T011","G96","1","11","4","Gaoping","Slope","NOR1_T011_G96_1_11_Ch4",16500,-2.08459997177124,
"NOR1_T011","G96","1","11","4","Gaoping","Slope","NOR1_T011_G96_1_11_Ch4",16600,-2.10122442245483,
"NOR1_T011","G96","1","11","4","Gaoping","Slope","NOR1_T011_G96_1_11_Ch4",16700,-2.0342857837677,
"NOR1_T011","G96","1","11","4","Gaoping","Slope","NOR1_T011_G96_1_11_Ch4",16800,-2.06299996376038,
"NOR1_T011","G96","1","11","4","Gaoping","Slope","NOR1_T011_G96_1_11_Ch4",16900,-2.06879997253418,
"NOR1_T011","G96","1","11","4","Gaoping","Slope","NOR1_T011_G96_1_11_Ch4",17000,-1.99612247943878,
"NOR1_T011","G96","1","11","4","Gaoping","Slope","NOR1_T011_G96_1_11_Ch4",17100,-1.9118367433548,
"NOR1_T011","G96","1","11","4","Gaoping","Slope","NOR1_T011_G96_1_11_Ch4",17200,-1.97938776016235,
"NOR1_T011","G96","1","11","4","Gaoping","Slope","NOR1_T011_G96_1_11_Ch4",17300,-2.03673458099365,
"NOR1_T011","G96","1","11","4","Gaoping","Slope","NOR1_T011_G96_1_11_Ch4",17400,-1.9118367433548,
"NOR1_T011","G96","1","11","4","Gaoping","Slope","NOR1_T011_G96_1_11_Ch4",17500,-2.09428572654724,
"NOR1_T011","G96","1","11","4","Gaoping","Slope","NOR1_T011_G96_1_11_Ch4",17600,-1.99673473834991,
"NOR1_T011","GC1","1","2","4","Gaoping","Canyon","NOR1_T011_GC1_1_2_Ch4",0,142.335922241211,
"NOR1_T011","GC1","1","2","4","Gaoping","Canyon","NOR1_T011_GC1_1_2_Ch4",100,141.951202392578,
"NOR1_T011","GC1","1","2","4","Gaoping","Canyon","NOR1_T011_GC1_1_2_Ch4",200,141.242004394531,
"NOR1_T011","GC1","1","2","4","Gaoping","Canyon","NOR1_T011_GC1_1_2_Ch4",300,140.270004272461,
"NOR1_T011","GC1","1","2","4","Gaoping","Canyon","NOR1_T011_GC1_1_2_Ch4",400,138.674285888672,
"NOR1_T011","GC1","1","2","4","Gaoping","Canyon","NOR1_T011_GC1_1_2_Ch4",500,137.047149658203,
"NOR1_T011","GC1","1","2","4","Gaoping","Canyon","NOR1_T011_GC1_1_2_Ch4",600,135.107147216797,
"NOR1_T011","GC1","1","2","4","Gaoping","Canyon","NOR1_T011_GC1_1_2_Ch4",700,132.540405273438,
"NOR1_T011","GC1","1","2","4","Gaoping","Canyon","NOR1_T011_GC1_1_2_Ch4",800,129.90673828125,
"NOR1_T011","GC1","1","2","4","Gaoping","Canyon","NOR1_T011_GC1_1_2_Ch4",900,127.310203552246,
"NOR1_T011","GC1","1","2","4","Gaoping","Canyon","NOR1_T011_GC1_1_2_Ch4",1000,123.962799072266,
"NOR1_T011","GC1","1","2","4","Gaoping","Canyon","NOR1_T011_GC1_1_2_Ch4",1100,120.255996704102,
"NOR1_T011","GC1","1","2","4","Gaoping","Canyon","NOR1_T011_GC1_1_2_Ch4",1200,116.043670654297,
"NOR1_T011","GC1","1","2","4","Gaoping","Canyon","NOR1_T011_GC1_1_2_Ch4",1300,111.751800537109,
"NOR1_T011","GC1","1","2","4","Gaoping","Canyon","NOR1_T011_GC1_1_2_Ch4",1400,107.015914916992,
"NOR1_T011","GC1","1","2","4","Gaoping","Canyon","NOR1_T011_GC1_1_2_Ch4",1500,101.968978881836,
"NOR1_T011","GC1","1","2","4","Gaoping","Canyon","NOR1_T011_GC1_1_2_Ch4",1600,96.66259765625,
"NOR1_T011","GC1","1","2","4","Gaoping","Canyon","NOR1_T011_GC1_1_2_Ch4",1700,90.5238800048828,
"NOR1_T011","GC1","1","2","4","Gaoping","Canyon","NOR1_T011_GC1_1_2_Ch4",1800,86.1632690429688,
"NOR1_T011","GC1","1","2","4","Gaoping","Canyon","NOR1_T011_GC1_1_2_Ch4",1900,80.3887786865234,
"NOR1_T011","GC1","1","2","4","Gaoping","Canyon","NOR1_T011_GC1_1_2_Ch4",2000,77.5602035522461,
"NOR1_T011","GC1","1","2","4","Gaoping","Canyon","NOR1_T011_GC1_1_2_Ch4",2100,70.3212280273438,
"NOR1_T011","GC1","1","2","4","Gaoping","Canyon","NOR1_T011_GC1_1_2_Ch4",2200,65.4716339111328,
"NOR1_T011","GC1","1","2","4","Gaoping","Canyon","NOR1_T011_GC1_1_2_Ch4",2300,61.0924491882324,
"NOR1_T011","GC1","1","2","4","Gaoping","Canyon","NOR1_T011_GC1_1_2_Ch4",2400,57.1832656860352,
"NOR1_T011","GC1","1","2","4","Gaoping","Canyon","NOR1_T011_GC1_1_2_Ch4",2500,52.7669372558594,
"NOR1_T011","GC1","1","2","4","Gaoping","Canyon","NOR1_T011_GC1_1_2_Ch4",2600,48.394401550293,
"NOR1_T011","GC1","1","2","4","Gaoping","Canyon","NOR1_T011_GC1_1_2_Ch4",2700,45.694694519043,
"NOR1_T011","GC1","1","2","4","Gaoping","Canyon","NOR1_T011_GC1_1_2_Ch4",2800,42.0545997619629,
"NOR1_T011","GC1","1","2","4","Gaoping","Canyon","NOR1_T011_GC1_1_2_Ch4",2900,36.471019744873,
"NOR1_T011","GC1","1","2","4","Gaoping","Canyon","NOR1_T011_GC1_1_2_Ch4",3000,32.967399597168,
"NOR1_T011","GC1","1","2","4","Gaoping","Canyon","NOR1_T011_GC1_1_2_Ch4",3100,31.8684005737305,
"NOR1_T011","GC1","1","2","4","Gaoping","Canyon","NOR1_T011_GC1_1_2_Ch4",3200,27.8642864227295,
"NOR1_T011","GC1","1","2","4","Gaoping","Canyon","NOR1_T011_GC1_1_2_Ch4",3300,22.9165306091309,
"NOR1_T011","GC1","1","2","4","Gaoping","Canyon","NOR1_T011_GC1_1_2_Ch4",3400,21.1749992370605,
"NOR1_T011","GC1","1","2","4","Gaoping","Canyon","NOR1_T011_GC1_1_2_Ch4",3500,18.3104076385498,
"NOR1_T011","GC1","1","2","4","Gaoping","Canyon","NOR1_T011_GC1_1_2_Ch4",3600,15.2620000839233,
"NOR1_T011","GC1","1","2","4","Gaoping","Canyon","NOR1_T011_GC1_1_2_Ch4",3700,12.7165307998657,
"NOR1_T011","GC1","1","2","4","Gaoping","Canyon","NOR1_T011_GC1_1_2_Ch4",3800,10.6308164596558,
"NOR1_T011","GC1","1","2","4","Gaoping","Canyon","NOR1_T011_GC1_1_2_Ch4",3900,8.69099998474121,
"NOR1_T011","GC1","1","2","4","Gaoping","Canyon","NOR1_T011_GC1_1_2_Ch4",4000,7.10220003128052,
"NOR1_T011","GC1","1","2","4","Gaoping","Canyon","NOR1_T011_GC1_1_2_Ch4",4100,5.48619985580444,
"NOR1_T011","GC1","1","2","4","Gaoping","Canyon","NOR1_T011_GC1_1_2_Ch4",4200,4.07740020751953,
"NOR1_T011","GC1","1","2","4","Gaoping","Canyon","NOR1_T011_GC1_1_2_Ch4",4300,2.76399993896484,
"NOR1_T011","GC1","1","2","4","Gaoping","Canyon","NOR1_T011_GC1_1_2_Ch4",4400,1.55469381809235,
"NOR1_T011","GC1","1","2","4","Gaoping","Canyon","NOR1_T011_GC1_1_2_Ch4",4500,0.579999983310699,
"NOR1_T011","GC1","1","2","4","Gaoping","Canyon","NOR1_T011_GC1_1_2_Ch4",4600,-0.0392000004649162,
"NOR1_T011","GC1","1","2","4","Gaoping","Canyon","NOR1_T011_GC1_1_2_Ch4",4700,-0.316000014543533,
"NOR1_T011","GC1","1","2","4","Gaoping","Canyon","NOR1_T011_GC1_1_2_Ch4",4800,-0.770612239837646,
"NOR1_T011","GC1","1","2","4","Gaoping","Canyon","NOR1_T011_GC1_1_2_Ch4",4900,-0.956200003623962,
"NOR1_T011","GC1","1","2","4","Gaoping","Canyon","NOR1_T011_GC1_1_2_Ch4",5000,-1.15919995307922,
"NOR1_T011","GC1","1","2","4","Gaoping","Canyon","NOR1_T011_GC1_1_2_Ch4",5100,-1.057000041008,
"NOR1_T011","GC1","1","2","4","Gaoping","Canyon","NOR1_T011_GC1_1_2_Ch4",5200,-0.900799989700317,
"NOR1_T011","GC1","1","2","4","Gaoping","Canyon","NOR1_T011_GC1_1_2_Ch4",5300,-1.11699998378754,
"NOR1_T011","GC1","1","2","4","Gaoping","Canyon","NOR1_T011_GC1_1_2_Ch4",5400,-0.851400017738342,
"NOR1_T011","GC1","1","2","4","Gaoping","Canyon","NOR1_T011_GC1_1_2_Ch4",5500,-1.16719996929169,
"NOR1_T011","GC1","1","2","4","Gaoping","Canyon","NOR1_T011_GC1_1_2_Ch4",5600,-1.28120005130768,
"NOR1_T011","GC1","1","2","4","Gaoping","Canyon","NOR1_T011_GC1_1_2_Ch4",5700,-1.36280000209808,
"NOR1_T011","GC1","1","2","4","Gaoping","Canyon","NOR1_T011_GC1_1_2_Ch4",5800,-1.18693876266479,
"NOR1_T011","GC1","1","2","4","Gaoping","Canyon","NOR1_T011_GC1_1_2_Ch4",5900,-1.48326528072357,
"NOR1_T011","GC1","1","2","4","Gaoping","Canyon","NOR1_T011_GC1_1_2_Ch4",6000,-1.61539995670319,
"NOR1_T011","GC1","1","2","4","Gaoping","Canyon","NOR1_T011_GC1_1_2_Ch4",6100,-1.5271999835968,
"NOR1_T011","GC1","1","2","4","Gaoping","Canyon","NOR1_T011_GC1_1_2_Ch4",6200,-1.44340002536774,
"NOR1_T011","GC1","1","3","3","Gaoping","Canyon","NOR1_T011_GC1_1_3_Ch3",0,152.094085693359,
"NOR1_T011","GC1","1","3","3","Gaoping","Canyon","NOR1_T011_GC1_1_3_Ch3",100,151.214492797852,
"NOR1_T011","GC1","1","3","3","Gaoping","Canyon","NOR1_T011_GC1_1_3_Ch3",200,150.290802001953,
"NOR1_T011","GC1","1","3","3","Gaoping","Canyon","NOR1_T011_GC1_1_3_Ch3",300,148.531219482422,
"NOR1_T011","GC1","1","3","3","Gaoping","Canyon","NOR1_T011_GC1_1_3_Ch3",400,145.671203613281,
"NOR1_T011","GC1","1","3","3","Gaoping","Canyon","NOR1_T011_GC1_1_3_Ch3",500,139.844482421875,
"NOR1_T011","GC1","1","3","3","Gaoping","Canyon","NOR1_T011_GC1_1_3_Ch3",600,124.731224060059,
"NOR1_T011","GC1","1","3","3","Gaoping","Canyon","NOR1_T011_GC1_1_3_Ch3",700,106.415916442871,
"NOR1_T011","GC1","1","3","3","Gaoping","Canyon","NOR1_T011_GC1_1_3_Ch3",800,95.1055068969727,
"NOR1_T011","GC1","1","3","3","Gaoping","Canyon","NOR1_T011_GC1_1_3_Ch3",900,72.476936340332,
"NOR1_T011","GC1","1","3","3","Gaoping","Canyon","NOR1_T011_GC1_1_3_Ch3",1000,62.8730621337891,
"NOR1_T011","GC1","1","3","3","Gaoping","Canyon","NOR1_T011_GC1_1_3_Ch3",1100,48.4783668518066,
"NOR1_T011","GC1","1","3","3","Gaoping","Canyon","NOR1_T011_GC1_1_3_Ch3",1200,39.0402030944824,
"NOR1_T011","GC1","1","3","3","Gaoping","Canyon","NOR1_T011_GC1_1_3_Ch3",1300,28.3500003814697,
"NOR1_T011","GC1","1","3","3","Gaoping","Canyon","NOR1_T011_GC1_1_3_Ch3",1400,22.1034698486328,
"NOR1_T011","GC1","1","3","3","Gaoping","Canyon","NOR1_T011_GC1_1_3_Ch3",1500,14.6018371582031,
"NOR1_T011","GC1","1","3","3","Gaoping","Canyon","NOR1_T011_GC1_1_3_Ch3",1600,9.13734722137451,
"NOR1_T011","GC1","1","3","3","Gaoping","Canyon","NOR1_T011_GC1_1_3_Ch3",1700,6.03285694122314,
"NOR1_T011","GC1","1","3","3","Gaoping","Canyon","NOR1_T011_GC1_1_3_Ch3",1800,1.59839999675751,
"NOR1_T011","GC1","1","3","3","Gaoping","Canyon","NOR1_T011_GC1_1_3_Ch3",1900,-2.48979592323303,
"NOR1_T011","GC1","1","3","3","Gaoping","Canyon","NOR1_T011_GC1_1_3_Ch3",2000,-4.50693893432617,
"NOR1_T011","GC1","1","3","3","Gaoping","Canyon","NOR1_T011_GC1_1_3_Ch3",2100,-6.47551012039185,
"NOR1_T011","GC1","1","3","3","Gaoping","Canyon","NOR1_T011_GC1_1_3_Ch3",2200,-8.11142826080322,
"NOR1_T011","GC1","1","3","3","Gaoping","Canyon","NOR1_T011_GC1_1_3_Ch3",2300,-9.10560035705566,
"NOR1_T011","GC1","1","3","3","Gaoping","Canyon","NOR1_T011_GC1_1_3_Ch3",2400,-9.93449020385742,
"NOR1_T011","GC1","1","3","3","Gaoping","Canyon","NOR1_T011_GC1_1_3_Ch3",2500,-10.3397960662842,
"NOR1_T011","GC1","1","3","3","Gaoping","Canyon","NOR1_T011_GC1_1_3_Ch3",2600,-10.7326526641846,
"NOR1_T011","GC1","1","3","3","Gaoping","Canyon","NOR1_T011_GC1_1_3_Ch3",2700,-10.8291835784912,
"NOR1_T011","GC1","1","3","3","Gaoping","Canyon","NOR1_T011_GC1_1_3_Ch3",2800,-10.9379587173462,
"NOR1_T011","GC1","1","3","3","Gaoping","Canyon","NOR1_T011_GC1_1_3_Ch3",2900,-10.9338779449463,
"NOR1_T011","GC1","1","3","3","Gaoping","Canyon","NOR1_T011_GC1_1_3_Ch3",3000,-10.760612487793,
"NOR1_T011","GC1","1","3","3","Gaoping","Canyon","NOR1_T011_GC1_1_3_Ch3",3100,-10.8271427154541,
"NOR1_T011","GC1","1","3","3","Gaoping","Canyon","NOR1_T011_GC1_1_3_Ch3",3200,-10.7908163070679,
"NOR1_T011","GC1","1","3","3","Gaoping","Canyon","NOR1_T011_GC1_1_3_Ch3",3300,-10.7502040863037,
"NOR1_T011","GC1","1","3","3","Gaoping","Canyon","NOR1_T011_GC1_1_3_Ch3",3400,-10.8583669662476,
"NOR1_T011","GC1","1","3","3","Gaoping","Canyon","NOR1_T011_GC1_1_3_Ch3",3500,-10.9340000152588,
"NOR1_T011","GC1","1","3","3","Gaoping","Canyon","NOR1_T011_GC1_1_3_Ch3",3600,-10.7755098342896,
"NOR1_T011","GC1","1","3","3","Gaoping","Canyon","NOR1_T011_GC1_1_3_Ch3",3700,-10.7916326522827,
"NOR1_T011","GC1","1","3","3","Gaoping","Canyon","NOR1_T011_GC1_1_3_Ch3",3800,-10.7842855453491,
"NOR1_T011","GC1","1","3","3","Gaoping","Canyon","NOR1_T011_GC1_1_3_Ch3",3900,-10.8197956085205,
"NOR1_T011","GC1","1","3","3","Gaoping","Canyon","NOR1_T011_GC1_1_3_Ch3",4000,-10.8571996688843,
"NOR1_T011","GC1","1","3","4","Gaoping","Canyon","NOR1_T011_GC1_1_3_Ch4",0,164.774688720703,
"NOR1_T011","GC1","1","3","4","Gaoping","Canyon","NOR1_T011_GC1_1_3_Ch4",100,163.978363037109,
"NOR1_T011","GC1","1","3","4","Gaoping","Canyon","NOR1_T011_GC1_1_3_Ch4",200,162.895095825195,
"NOR1_T011","GC1","1","3","4","Gaoping","Canyon","NOR1_T011_GC1_1_3_Ch4",300,160.647354125977,
"NOR1_T011","GC1","1","3","4","Gaoping","Canyon","NOR1_T011_GC1_1_3_Ch4",400,156.755508422852,
"NOR1_T011","GC1","1","3","4","Gaoping","Canyon","NOR1_T011_GC1_1_3_Ch4",500,150.864486694336,
"NOR1_T011","GC1","1","3","4","Gaoping","Canyon","NOR1_T011_GC1_1_3_Ch4",600,143.092803955078,
"NOR1_T011","GC1","1","3","4","Gaoping","Canyon","NOR1_T011_GC1_1_3_Ch4",700,134.080001831055,
"NOR1_T011","GC1","1","3","4","Gaoping","Canyon","NOR1_T011_GC1_1_3_Ch4",800,124.494697570801,
"NOR1_T011","GC1","1","3","4","Gaoping","Canyon","NOR1_T011_GC1_1_3_Ch4",900,115.526733398438,
"NOR1_T011","GC1","1","3","4","Gaoping","Canyon","NOR1_T011_GC1_1_3_Ch4",1000,104.667549133301,
"NOR1_T011","GC1","1","3","4","Gaoping","Canyon","NOR1_T011_GC1_1_3_Ch4",1100,91.5544891357422,
"NOR1_T011","GC1","1","3","4","Gaoping","Canyon","NOR1_T011_GC1_1_3_Ch4",1200,79.9166030883789,
"NOR1_T011","GC1","1","3","4","Gaoping","Canyon","NOR1_T011_GC1_1_3_Ch4",1300,69.909797668457,
"NOR1_T011","GC1","1","3","4","Gaoping","Canyon","NOR1_T011_GC1_1_3_Ch4",1400,59.226734161377,
"NOR1_T011","GC1","1","3","4","Gaoping","Canyon","NOR1_T011_GC1_1_3_Ch4",1500,50.8642845153809,
"NOR1_T011","GC1","1","3","4","Gaoping","Canyon","NOR1_T011_GC1_1_3_Ch4",1600,43.094898223877,
"NOR1_T011","GC1","1","3","4","Gaoping","Canyon","NOR1_T011_GC1_1_3_Ch4",1700,36.1195907592773,
"NOR1_T011","GC1","1","3","4","Gaoping","Canyon","NOR1_T011_GC1_1_3_Ch4",1800,29.4953060150146,
"NOR1_T011","GC1","1","3","4","Gaoping","Canyon","NOR1_T011_GC1_1_3_Ch4",1900,23.6326522827148,
"NOR1_T011","GC1","1","3","4","Gaoping","Canyon","NOR1_T011_GC1_1_3_Ch4",2000,17.7053070068359,
"NOR1_T011","GC1","1","3","4","Gaoping","Canyon","NOR1_T011_GC1_1_3_Ch4",2100,11.4935998916626,
"NOR1_T011","GC1","1","3","4","Gaoping","Canyon","NOR1_T011_GC1_1_3_Ch4",2200,7.02693891525269,
"NOR1_T011","GC1","1","3","4","Gaoping","Canyon","NOR1_T011_GC1_1_3_Ch4",2300,2.88061213493347,
"NOR1_T011","GC1","1","3","4","Gaoping","Canyon","NOR1_T011_GC1_1_3_Ch4",2400,-0.5867999792099,
"NOR1_T011","GC1","1","3","4","Gaoping","Canyon","NOR1_T011_GC1_1_3_Ch4",2500,-2.89000010490417,
"NOR1_T011","GC1","1","3","4","Gaoping","Canyon","NOR1_T011_GC1_1_3_Ch4",2600,-5.26102018356323,
"NOR1_T011","GC1","1","3","4","Gaoping","Canyon","NOR1_T011_GC1_1_3_Ch4",2700,-7.51240015029907,
"NOR1_T011","GC1","1","3","4","Gaoping","Canyon","NOR1_T011_GC1_1_3_Ch4",2800,-8.71653079986572,
"NOR1_T011","GC1","1","3","4","Gaoping","Canyon","NOR1_T011_GC1_1_3_Ch4",2900,-9.37755107879639,
"NOR1_T011","GC1","1","3","4","Gaoping","Canyon","NOR1_T011_GC1_1_3_Ch4",3000,-10.1037998199463,
"NOR1_T011","GC1","1","3","4","Gaoping","Canyon","NOR1_T011_GC1_1_3_Ch4",3100,-10.5228567123413,
"NOR1_T011","GC1","1","3","4","Gaoping","Canyon","NOR1_T011_GC1_1_3_Ch4",3200,-10.5878000259399,
"NOR1_T011","GC1","1","3","4","Gaoping","Canyon","NOR1_T011_GC1_1_3_Ch4",3300,-10.7844896316528,
"NOR1_T011","GC1","1","3","4","Gaoping","Canyon","NOR1_T011_GC1_1_3_Ch4",3400,-10.1679592132568,
"NOR1_T011","GC1","1","3","4","Gaoping","Canyon","NOR1_T011_GC1_1_3_Ch4",3500,-10.2802038192749,
"NOR1_T011","GC1","1","3","4","Gaoping","Canyon","NOR1_T011_GC1_1_3_Ch4",3600,-10.2004079818726,
"NOR1_T011","GC1","1","3","4","Gaoping","Canyon","NOR1_T011_GC1_1_3_Ch4",3700,-10.6132650375366,
"NOR1_T011","GC1","1","3","4","Gaoping","Canyon","NOR1_T011_GC1_1_3_Ch4",3800,-10.9253063201904,
"NOR1_T011","GC1","1","3","4","Gaoping","Canyon","NOR1_T011_GC1_1_3_Ch4",3900,-10.7093877792358,
"NOR1_T011","GC1","1","3","4","Gaoping","Canyon","NOR1_T011_GC1_1_3_Ch4",4000,-11.089183807373,
"NOR1_T011","GC1","1","3","4","Gaoping","Canyon","NOR1_T011_GC1_1_3_Ch4",4100,-11.04918384552,
"NOR1_T011","GC1","1","5","4","Gaoping","Canyon","NOR1_T011_GC1_1_5_Ch4",0,71.5054016113281,
"NOR1_T011","GC1","1","5","4","Gaoping","Canyon","NOR1_T011_GC1_1_5_Ch4",100,71.1856002807617,
"NOR1_T011","GC1","1","5","4","Gaoping","Canyon","NOR1_T011_GC1_1_5_Ch4",200,70.3565979003906,
"NOR1_T011","GC1","1","5","4","Gaoping","Canyon","NOR1_T011_GC1_1_5_Ch4",300,69.2714309692383,
"NOR1_T011","GC1","1","5","4","Gaoping","Canyon","NOR1_T011_GC1_1_5_Ch4",400,68.2297973632813,
"NOR1_T011","GC1","1","5","4","Gaoping","Canyon","NOR1_T011_GC1_1_5_Ch4",500,66.9886016845703,
"NOR1_T011","GC1","1","5","4","Gaoping","Canyon","NOR1_T011_GC1_1_5_Ch4",600,65.4169387817383,
"NOR1_T011","GC1","1","5","4","Gaoping","Canyon","NOR1_T011_GC1_1_5_Ch4",700,63.8014297485352,
"NOR1_T011","GC1","1","5","4","Gaoping","Canyon","NOR1_T011_GC1_1_5_Ch4",800,61.776123046875,
"NOR1_T011","GC1","1","5","4","Gaoping","Canyon","NOR1_T011_GC1_1_5_Ch4",900,59.4587745666504,
"NOR1_T011","GC1","1","5","4","Gaoping","Canyon","NOR1_T011_GC1_1_5_Ch4",1000,56.6604080200195,
"NOR1_T011","GC1","1","5","4","Gaoping","Canyon","NOR1_T011_GC1_1_5_Ch4",1100,53.8450012207031,
"NOR1_T011","GC1","1","5","4","Gaoping","Canyon","NOR1_T011_GC1_1_5_Ch4",1200,50.5821990966797,
"NOR1_T011","GC1","1","5","4","Gaoping","Canyon","NOR1_T011_GC1_1_5_Ch4",1300,47.397346496582,
"NOR1_T011","GC1","1","5","4","Gaoping","Canyon","NOR1_T011_GC1_1_5_Ch4",1400,43.6842002868652,
"NOR1_T011","GC1","1","5","4","Gaoping","Canyon","NOR1_T011_GC1_1_5_Ch4",1500,40.2248001098633,
"NOR1_T011","GC1","1","5","4","Gaoping","Canyon","NOR1_T011_GC1_1_5_Ch4",1600,36.3800010681152,
"NOR1_T011","GC1","1","5","4","Gaoping","Canyon","NOR1_T011_GC1_1_5_Ch4",1700,32.3997993469238,
"NOR1_T011","GC1","1","5","4","Gaoping","Canyon","NOR1_T011_GC1_1_5_Ch4",1800,28.266939163208,
"NOR1_T011","GC1","1","5","4","Gaoping","Canyon","NOR1_T011_GC1_1_5_Ch4",1900,24.1751022338867,
"NOR1_T011","GC1","1","5","4","Gaoping","Canyon","NOR1_T011_GC1_1_5_Ch4",2000,20.6163272857666,
"NOR1_T011","GC1","1","5","4","Gaoping","Canyon","NOR1_T011_GC1_1_5_Ch4",2100,17.3020000457764,
"NOR1_T011","GC1","1","5","4","Gaoping","Canyon","NOR1_T011_GC1_1_5_Ch4",2200,14.13489818573,
"NOR1_T011","GC1","1","5","4","Gaoping","Canyon","NOR1_T011_GC1_1_5_Ch4",2300,11.2773466110229,
"NOR1_T011","GC1","1","5","4","Gaoping","Canyon","NOR1_T011_GC1_1_5_Ch4",2400,8.50399971008301,
"NOR1_T011","GC1","1","5","4","Gaoping","Canyon","NOR1_T011_GC1_1_5_Ch4",2500,6.02448987960815,
"NOR1_T011","GC1","1","5","4","Gaoping","Canyon","NOR1_T011_GC1_1_5_Ch4",2600,4.08673477172852,
"NOR1_T011","GC1","1","5","4","Gaoping","Canyon","NOR1_T011_GC1_1_5_Ch4",2700,2.72180008888245,
"NOR1_T011","GC1","1","5","4","Gaoping","Canyon","NOR1_T011_GC1_1_5_Ch4",2800,1.57480001449585,
"NOR1_T011","GC1","1","5","4","Gaoping","Canyon","NOR1_T011_GC1_1_5_Ch4",2900,0.694081604480743,
"NOR1_T011","GC1","1","5","4","Gaoping","Canyon","NOR1_T011_GC1_1_5_Ch4",3000,0.00632653059437871,
"NOR1_T011","GC1","1","5","4","Gaoping","Canyon","NOR1_T011_GC1_1_5_Ch4",3100,-0.46367347240448,
"NOR1_T011","GC1","1","5","4","Gaoping","Canyon","NOR1_T011_GC1_1_5_Ch4",3200,-0.947551012039185,
"NOR1_T011","GC1","1","5","4","Gaoping","Canyon","NOR1_T011_GC1_1_5_Ch4",3300,-1.21959185600281,
"NOR1_T011","GC1","1","5","4","Gaoping","Canyon","NOR1_T011_GC1_1_5_Ch4",3400,-1.2681633234024,
"NOR1_T011","GC1","1","5","4","Gaoping","Canyon","NOR1_T011_GC1_1_5_Ch4",3500,-1.34673464298248,
"NOR1_T011","GC1","1","5","4","Gaoping","Canyon","NOR1_T011_GC1_1_5_Ch4",3600,-1.35795915126801,
"NOR1_T011","GC1","1","5","4","Gaoping","Canyon","NOR1_T011_GC1_1_5_Ch4",3700,-1.22081637382507,
"NOR1_T011","GC1","1","5","4","Gaoping","Canyon","NOR1_T011_GC1_1_5_Ch4",3800,-1.4191837310791,
"NOR1_T011","GC1","1","5","4","Gaoping","Canyon","NOR1_T011_GC1_1_5_Ch4",3900,-1.27367341518402,
"NOR1_T011","GC1","1","5","4","Gaoping","Canyon","NOR1_T011_GC1_1_5_Ch4",4000,-1.44897961616516,
"NOR1_T011","GC1","1","5","4","Gaoping","Canyon","NOR1_T011_GC1_1_5_Ch4",4100,-1.1781632900238,
"NOR1_T011","GC1","1","5","4","Gaoping","Canyon","NOR1_T011_GC1_1_5_Ch4",4200,-1.30612242221832,
"NOR1_T011","GC1","1","5","4","Gaoping","Canyon","NOR1_T011_GC1_1_5_Ch4",4300,-1.48163270950317,
"NOR1_T011","GC1","1","5","4","Gaoping","Canyon","NOR1_T011_GC1_1_5_Ch4",4400,-1.57714283466339,
